NAME	O3_4363A	O3_4363A_e	O2_3726A	O2_3726A_e	O2_3729A	O2_3729A_e	O3_5007A	O3_5007A_e	H1r_6563A	H1r_6563A_e	H1r_4861A	H1r_4861A_e	
39627872729566966	43.45084826041275	4.982254052585989	454.7988715584576	35.6047468241266	596.7390429360746	41.47184745995045	3565.020641899709	162.505193260903	2330.020763233551	58.68562764868833	701.0289947485882	22.87099773428474	
39627884729469166	28.14162163457232	5.530409764891484	351.2931042825582	25.86372769216106	471.4185588936566	36.33840797321941	2204.254765680595	75.12251744428687	1313.453302191446	24.07600459164884	423.2312939232608	15.63298167677554	
39627890781850778	41.53470371368353	5.334252897113859	1213.954307662769	137.281752420716	1808.054205364728	242.8565262470059	6111.415663516501	454.5896470442745	4968.426802218241	192.610375242222	1557.79515507242	75.60579551756553	
39627926991278053	31.24376212593458	5.106268674388991	339.5900630226793	22.75837198716824	441.831827280112	28.45317923843687	2236.349318479492	87.10306303136159	1259.904475293497	34.9456334354728	452.0425246338885	21.26436859077069	
39627975007670993	26.22129921952708	5.145716859653483	191.0149211888962	17.46849105138924	298.6005046632999	26.03826018258192	1493.263915961194	64.9908199107427	913.9820831593992	33.00281066258425	282.6496611833567	11.08737193239493	
39627980816782852	11.75942155768439	2.139153623259872	477.2002142528031	28.66685327740923	577.0413283592877	35.22837159893839	1932.759738244075	96.1445976352849	1620.242278449254	53.21549988281932	519.3555190038079	18.0811567821689	
39627986994989664	42.80372436407993	4.626979937495305	823.3627199316636	42.02417024079952	1051.998897042342	54.94047455573133	3517.844015628425	185.1258402457536	2421.530839106142	88.64212351789011	798.0489242517036	21.6263275323579	
39627987003380381	46.84998498175236	5.203859060547545	326.8440911498257	18.65934105073159	452.4481573727347	22.95672044654377	2011.398776626556	96.05490161841885	1327.580789846585	33.94764914161555	474.3864940803833	13.57483233731708	
39628010931883100	20.98806773043921	3.841651549488723	162.2956854260299	9.962194429514113	207.9724826590074	10.94272624996654	1612.641583952282	94.21897377429278	795.6660816142994	26.99388122683849	251.9841117766003	10.82433380266897	
39628034713585110	59.16915444502041	5.157723775380002	472.1287875772453	28.9171786203033	625.8393487479834	40.18810096120777	3724.759017841648	227.8130287545813	2027.066670000823	78.67019317888493	678.7180017167237	26.38904990102027	
39628040682080708	25.22943505931864	3.464883171724914	218.2040779575159	15.2527236818981	336.2685942960424	21.0069501643179	1506.634696999824	36.90069110554978	994.684920933022	18.82896227737686	339.1056852134842	9.332546283286838	
39628046629604107	58.96870521030004	9.721972283550796	325.6535723663845	39.96035427313733	371.9232444721173	46.77380813539887	4565.891573493609	284.0912618762264	2151.093116968695	73.56994904099419	664.6707337765085	22.3031318387851	
